,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType
42,near_right,Home,right,1.0,4.0,11.0,43843481,right,1.0,1.051999999999964,friz,near,abs
43,near_right,Left,left,1.0,5.0,7.0,43843481,left,1.0,0.8369999999999891,friz,near,rel
44,near_left,Away,right,1.0,6.0,14.0,43843481,right,1.0,1.1519999999999868,friz,near,abs
45,far_left,Right,left,1.0,7.0,0.0,43843481,left,1.0,1.1700000000000157,friz,far,rel
46,near_left,Right,right,1.0,8.0,2.0,43843481,right,1.0,0.7360000000000468,friz,near,rel
47,near_left,Home,left,1.0,9.0,10.0,43843481,left,1.0,0.7880000000000109,friz,near,abs
48,far_right,Home,right,1.0,10.0,9.0,43843481,right,1.0,0.6170000000000186,friz,far,abs
49,near_left,Left,left,1.0,11.0,6.0,43843481,left,1.0,0.7680000000000291,friz,near,rel
50,near_right,Away,left,1.0,12.0,15.0,43843481,left,1.0,0.9540000000000076,friz,near,abs
51,far_left,Left,right,1.0,13.0,4.0,43843481,right,1.0,1.0550000000000068,friz,far,rel
52,far_left,Home,left,1.0,14.0,8.0,43843481,left,1.0,0.4839999999999805,friz,far,abs
53,near_right,Right,right,1.0,15.0,3.0,43843481,right,1.0,0.8040000000000305,friz,near,rel
54,near_right,Left,left,2.0,0.0,7.0,43843481,left,1.0,0.5180000000000291,friz,near,rel
55,far_right,Left,right,2.0,1.0,5.0,43843481,right,1.0,1.0539999999999736,friz,far,rel
56,near_right,Home,right,2.0,2.0,11.0,43843481,right,1.0,0.7529999999999859,friz,near,abs
57,far_left,Left,right,2.0,3.0,4.0,43843481,left,0.0,0.9379999999999882,friz,far,rel
58,near_left,Right,right,2.0,4.0,2.0,43843481,right,1.0,0.8190000000000168,friz,near,rel
59,far_left,Away,right,2.0,5.0,12.0,43843481,right,1.0,1.1389999999999532,friz,far,abs
60,far_right,Right,left,2.0,6.0,1.0,43843481,left,1.0,0.98599999999999,friz,far,rel
61,far_right,Away,left,2.0,7.0,13.0,43843481,left,1.0,1.0190000000000057,friz,far,abs
62,far_right,Home,right,2.0,8.0,9.0,43843481,right,1.0,0.7349999999999568,friz,far,abs
63,near_right,Away,left,2.0,9.0,15.0,43843481,left,1.0,1.0699999999999932,friz,near,abs
64,near_left,Left,left,2.0,10.0,6.0,43843481,left,1.0,1.0199999999999818,friz,near,rel
65,near_right,Right,right,2.0,11.0,3.0,43843481,right,1.0,0.8190000000000168,friz,near,rel
66,near_left,Home,left,2.0,12.0,10.0,43843481,left,1.0,1.021000000000015,friz,near,abs
67,near_left,Away,right,2.0,13.0,14.0,43843481,right,1.0,0.7700000000000387,friz,near,abs
68,far_left,Right,left,2.0,14.0,0.0,43843481,left,1.0,0.9199999999999592,friz,far,rel
69,far_left,Home,left,2.0,15.0,8.0,43843481,left,1.0,0.98599999999999,friz,far,abs
70,near_right,Right,right,3.0,0.0,3.0,43843481,right,1.0,0.8190000000000168,friz,near,rel
71,near_right,Home,right,3.0,1.0,11.0,43843481,right,1.0,1.0529999999999973,friz,near,abs
72,far_right,Home,right,3.0,2.0,9.0,43843481,right,1.0,0.8029999999999973,friz,far,abs
73,far_right,Left,right,3.0,3.0,5.0,43843481,right,1.0,0.6860000000000355,friz,far,rel
74,far_left,Away,right,3.0,4.0,12.0,43843481,right,1.0,1.1879999999999882,friz,far,abs
75,near_left,Away,right,3.0,5.0,14.0,43843481,right,1.0,0.6529999999999632,friz,near,abs
76,near_right,Left,left,3.0,6.0,7.0,43843481,right,0.0,1.688000000000045,friz,near,rel
77,far_right,Right,left,3.0,7.0,1.0,43843481,left,1.0,1.0699999999999932,friz,far,rel
78,far_left,Right,left,3.0,8.0,0.0,43843481,left,1.0,0.7860000000000014,friz,far,rel
79,near_left,Right,right,3.0,9.0,2.0,43843481,right,1.0,0.5690000000000168,friz,near,rel
80,far_left,Home,left,3.0,10.0,8.0,43843481,left,1.0,0.7040000000000077,friz,far,abs
81,near_left,Left,left,3.0,11.0,6.0,43843481,left,1.0,0.920000000000016,friz,near,rel
82,near_left,Home,left,3.0,12.0,10.0,43843481,left,1.0,0.8859999999999673,friz,near,abs
83,near_right,Away,left,3.0,13.0,15.0,43843481,left,1.0,1.1689999999999827,friz,near,abs
84,far_right,Away,left,3.0,14.0,13.0,43843481,left,1.0,1.1860000000000357,friz,far,abs
85,far_left,Left,right,3.0,15.0,4.0,43843481,right,1.0,0.8519999999999754,friz,far,rel
22,near_left,Home,left,0.0,0.0,10.0,44376975,left,1.0,1.2489999999999668,friz,near,abs
24,near_right,Home,right,0.0,2.0,11.0,44376975,right,1.0,1.1299999999999957,friz,near,abs
27,near_left,Away,right,0.0,5.0,14.0,44376975,right,1.0,1.2629999999999768,friz,near,abs
30,near_right,Away,left,0.0,8.0,15.0,44376975,left,1.0,1.25,friz,near,abs
32,near_left,Left,left,0.0,10.0,6.0,44376975,left,1.0,3.2410000000000423,friz,near,rel
33,near_right,Left,left,0.0,11.0,7.0,44376975,left,1.0,2.163000000000011,friz,near,rel
38,near_left,Home,left,1.0,0.0,10.0,44376975,left,1.0,1.3430000000000175,friz,near,abs
40,far_left,Right,left,1.0,2.0,0.0,44376975,right,0.0,3.0939999999999936,friz,far,rel
41,far_right,Away,left,1.0,3.0,13.0,44376975,left,1.0,3.0439999999999827,friz,far,abs
45,far_right,Home,right,1.0,7.0,9.0,44376975,right,1.0,2.7789999999999964,friz,far,abs
46,near_left,Right,right,1.0,8.0,2.0,44376975,right,1.0,3.096000000000004,friz,near,rel
47,far_left,Away,right,1.0,9.0,12.0,44376975,right,1.0,2.9130000000000114,friz,far,abs
48,near_right,Left,left,1.0,10.0,7.0,44376975,left,1.0,3.0719999999999463,friz,near,rel
49,near_left,Away,right,1.0,11.0,14.0,44376975,right,1.0,2.4290000000000305,friz,near,abs
50,near_left,Left,left,1.0,12.0,6.0,44376975,left,1.0,3.5109999999999677,friz,near,rel
51,near_right,Home,right,1.0,13.0,11.0,44376975,right,1.0,2.115000000000009,friz,near,abs
53,near_right,Away,left,1.0,15.0,15.0,44376975,left,1.0,2.411000000000058,friz,near,abs
55,near_right,Away,left,2.0,1.0,15.0,44376975,left,1.0,1.42999999999995,friz,near,abs
57,far_left,Right,left,2.0,3.0,0.0,44376975,left,1.0,3.1769999999999072,friz,far,rel
60,near_right,Home,right,2.0,6.0,11.0,44376975,right,1.0,1.302000000000021,friz,near,abs
61,far_right,Home,right,2.0,7.0,9.0,44376975,right,1.0,1.9470000000000027,friz,far,abs
63,near_left,Away,right,2.0,9.0,14.0,44376975,right,1.0,1.3810000000000855,friz,near,abs
64,near_left,Home,left,2.0,10.0,10.0,44376975,left,1.0,1.1309999999999718,friz,near,abs
66,far_left,Away,right,2.0,12.0,12.0,44376975,right,1.0,3.0610000000000355,friz,far,abs
67,far_right,Away,left,2.0,13.0,13.0,44376975,left,1.0,1.3999999999999773,friz,far,abs
68,near_right,Left,left,2.0,14.0,7.0,44376975,left,1.0,2.294999999999959,friz,near,rel
69,far_right,Left,right,2.0,15.0,5.0,44376975,right,1.0,2.812000000000012,friz,far,rel
70,far_right,Home,right,3.0,0.0,9.0,44376975,right,1.0,1.2810000000000628,friz,far,abs
72,far_left,Home,left,3.0,2.0,8.0,44376975,left,1.0,1.330000000000041,friz,far,abs
73,near_right,Right,right,3.0,3.0,3.0,44376975,right,1.0,3.2450000000000045,friz,near,rel
76,far_right,Right,left,3.0,6.0,1.0,44376975,left,1.0,1.84699999999998,friz,far,rel
77,near_left,Home,left,3.0,7.0,10.0,44376975,left,1.0,1.1840000000000828,friz,near,abs
79,near_right,Away,left,3.0,9.0,15.0,44376975,left,1.0,1.1269999999999527,friz,near,abs
80,far_right,Away,left,3.0,10.0,13.0,44376975,left,1.0,1.4309999999999263,friz,far,abs
81,near_right,Home,right,3.0,11.0,11.0,44376975,right,1.0,1.2839999999999918,friz,near,abs
83,near_left,Away,right,3.0,13.0,14.0,44376975,right,1.0,1.4969999999999573,friz,near,abs
84,far_left,Away,right,3.0,14.0,12.0,44376975,right,1.0,0.7839999999999918,friz,far,abs
85,near_left,Left,left,3.0,15.0,6.0,44376975,left,1.0,1.9420000000000075,friz,near,rel
22,near_right,Left,left,0.0,0.0,7.0,44643324,left,1.0,0.9519999999999982,friz,near,rel
23,far_left,Left,right,0.0,1.0,4.0,44643324,right,1.0,1.116000000000014,friz,far,rel
24,near_left,Away,right,0.0,2.0,14.0,44643324,right,1.0,0.8470000000000084,friz,near,abs
25,far_left,Home,left,0.0,3.0,8.0,44643324,left,1.0,0.7019999999999982,friz,far,abs
26,near_left,Right,right,0.0,4.0,2.0,44643324,right,1.0,0.7959999999999923,friz,near,rel
27,far_right,Away,left,0.0,5.0,13.0,44643324,left,1.0,0.9170000000000016,friz,far,abs
28,near_left,Left,left,0.0,6.0,6.0,44643324,left,1.0,0.7939999999999827,friz,near,rel
29,near_left,Home,left,0.0,7.0,10.0,44643324,left,1.0,0.6659999999999968,friz,near,abs
30,far_right,Right,left,0.0,8.0,1.0,44643324,left,1.0,1.0340000000000202,friz,far,rel
31,far_right,Home,right,0.0,9.0,9.0,44643324,right,1.0,0.4770000000000039,friz,far,abs
32,far_left,Right,left,0.0,10.0,0.0,44643324,left,1.0,0.7839999999999918,friz,far,rel
33,near_right,Right,right,0.0,11.0,3.0,44643324,right,1.0,0.6419999999999959,friz,near,rel
34,near_right,Away,left,0.0,12.0,15.0,44643324,right,0.0,0.6559999999999775,friz,near,abs
35,far_right,Left,right,0.0,13.0,5.0,44643324,right,1.0,1.7409999999999854,friz,far,rel
36,near_right,Home,right,0.0,14.0,11.0,44643324,right,1.0,0.6919999999999789,friz,near,abs
37,far_left,Away,right,0.0,15.0,12.0,44643324,right,1.0,0.5829999999999984,friz,far,abs
38,near_left,Right,right,1.0,0.0,2.0,44643324,right,1.0,0.8169999999999789,friz,near,rel
39,far_left,Left,right,1.0,1.0,4.0,44643324,right,1.0,1.2489999999999952,friz,far,rel
40,near_left,Away,right,1.0,2.0,14.0,44643324,right,1.0,0.6670000000000016,friz,near,abs
41,far_right,Away,left,1.0,3.0,13.0,44643324,right,0.0,0.6999999999999886,friz,far,abs
42,far_right,Left,right,1.0,4.0,5.0,44643324,right,1.0,0.9499999999999886,friz,far,rel
43,far_left,Home,left,1.0,5.0,8.0,44643324,left,1.0,1.6329999999999814,friz,far,abs
44,near_left,Home,left,1.0,6.0,10.0,44643324,left,1.0,0.5800000000000125,friz,near,abs
45,far_left,Away,right,1.0,7.0,12.0,44643324,right,1.0,0.7899999999999922,friz,far,abs
46,far_left,Right,left,1.0,8.0,0.0,44643324,left,1.0,1.3329999999999984,friz,far,rel
47,near_right,Left,left,1.0,9.0,7.0,44643324,left,1.0,1.3000000000000114,friz,near,rel
48,far_right,Right,left,1.0,10.0,1.0,44643324,left,1.0,1.0,friz,far,rel
49,near_right,Right,right,1.0,11.0,3.0,44643324,right,1.0,0.8319999999999936,friz,near,rel
50,near_right,Home,right,1.0,12.0,11.0,44643324,right,1.0,0.6650000000000205,friz,near,abs
51,near_right,Away,left,1.0,13.0,15.0,44643324,left,1.0,0.8490000000000179,friz,near,abs
52,near_left,Left,left,1.0,14.0,6.0,44643324,left,1.0,1.1030000000000086,friz,near,rel
53,far_right,Home,right,1.0,15.0,9.0,44643324,right,1.0,0.8449999999999989,friz,far,abs
54,far_right,Away,left,2.0,0.0,13.0,44643324,left,1.0,0.5670000000000073,friz,far,abs
55,far_left,Right,left,2.0,1.0,0.0,44643324,left,1.0,0.8340000000000032,friz,far,rel
56,near_left,Right,right,2.0,2.0,2.0,44643324,right,1.0,0.6330000000000098,friz,near,rel
57,far_left,Left,right,2.0,3.0,4.0,44643324,right,1.0,0.7489999999999952,friz,far,rel
58,far_left,Away,right,2.0,4.0,12.0,44643324,right,1.0,1.1670000000000016,friz,far,abs
59,near_right,Home,right,2.0,5.0,11.0,44643324,left,0.0,0.6670000000000016,friz,near,abs
60,far_right,Right,left,2.0,6.0,1.0,44643324,left,1.0,0.8169999999999789,friz,far,rel
61,near_right,Away,left,2.0,7.0,15.0,44643324,left,1.0,0.8669999999999902,friz,near,abs
62,near_right,Left,left,2.0,8.0,7.0,44643324,left,1.0,1.4539999999999793,friz,near,rel
63,near_right,Right,right,2.0,9.0,3.0,44643324,right,1.0,0.8670000000000186,friz,near,rel
64,near_left,Left,left,2.0,10.0,6.0,44643324,left,1.0,0.6709999999999923,friz,near,rel
65,far_right,Left,right,2.0,11.0,5.0,44643324,right,1.0,1.4970000000000143,friz,far,rel
66,far_left,Home,left,2.0,12.0,8.0,44643324,left,1.0,0.9669999999999844,friz,far,abs
67,near_left,Away,right,2.0,13.0,14.0,44643324,right,1.0,0.5660000000000309,friz,near,abs
68,near_left,Home,left,2.0,14.0,10.0,44643324,left,1.0,0.6270000000000095,friz,near,abs
69,far_right,Home,right,2.0,15.0,9.0,44643324,right,1.0,0.8700000000000045,friz,far,abs
70,near_right,Away,left,3.0,0.0,15.0,44643324,left,1.0,1.1000000000000227,friz,near,abs
71,near_right,Left,left,3.0,1.0,7.0,44643324,left,1.0,0.7309999999999945,friz,near,rel
72,far_left,Right,left,3.0,2.0,0.0,44643324,left,1.0,0.8999999999999773,friz,far,rel
73,near_left,Left,left,3.0,3.0,6.0,44643324,left,1.0,0.8660000000000423,friz,near,rel
74,near_right,Home,right,3.0,4.0,11.0,44643324,right,1.0,0.7270000000000323,friz,near,abs
75,far_left,Left,right,3.0,5.0,4.0,44643324,left,0.0,1.0,friz,far,rel
76,far_left,Home,left,3.0,6.0,8.0,44643324,left,1.0,0.7909999999999968,friz,far,abs
77,far_left,Away,right,3.0,7.0,12.0,44643324,right,1.0,0.6659999999999968,friz,far,abs
78,near_right,Right,right,3.0,8.0,3.0,44643324,right,1.0,0.8670000000000186,friz,near,rel
79,near_left,Right,right,3.0,9.0,2.0,44643324,right,1.0,0.8889999999999532,friz,near,rel
80,near_left,Home,left,3.0,10.0,10.0,44643324,left,1.0,0.7030000000000314,friz,near,abs
81,far_right,Home,right,3.0,11.0,9.0,44643324,right,1.0,0.7839999999999918,friz,far,abs
82,near_left,Away,right,3.0,12.0,14.0,44643324,right,1.0,0.7160000000000082,friz,near,abs
83,far_right,Away,left,3.0,13.0,13.0,44643324,left,1.0,0.7839999999999918,friz,far,abs
84,far_right,Left,right,3.0,14.0,5.0,44643324,right,1.0,0.8650000000000091,friz,far,rel
85,far_right,Right,left,3.0,15.0,1.0,44643324,left,1.0,0.6990000000000123,friz,far,rel
22,far_right,Away,left,0.0,0.0,13.0,49320823,left,1.0,1.9170000000000016,friz,far,abs
23,far_left,Right,left,0.0,1.0,0.0,49320823,left,1.0,1.0819999999999936,friz,far,rel
24,near_left,Home,left,0.0,2.0,10.0,49320823,left,1.0,0.931999999999988,friz,near,abs
25,near_right,Home,right,0.0,3.0,11.0,49320823,right,1.0,0.5510000000000161,friz,near,abs
26,far_right,Right,left,0.0,4.0,1.0,49320823,left,1.0,1.1170000000000186,friz,far,rel
27,near_left,Right,right,0.0,5.0,2.0,49320823,right,1.0,0.9990000000000236,friz,near,rel
28,near_left,Left,left,0.0,6.0,6.0,49320823,left,1.0,1.3129999999999882,friz,near,rel
29,far_left,Home,left,0.0,7.0,8.0,49320823,left,1.0,1.0339999999999918,friz,far,abs
30,far_right,Home,right,0.0,8.0,9.0,49320823,right,1.0,1.1610000000000014,friz,far,abs
31,near_right,Right,right,0.0,9.0,3.0,49320823,right,1.0,1.3179999999999836,friz,near,rel
32,far_left,Away,right,0.0,10.0,12.0,49320823,right,1.0,1.1819999999999882,friz,far,abs
33,far_left,Left,right,0.0,11.0,4.0,49320823,right,1.0,1.266999999999996,friz,far,rel
34,near_right,Left,left,0.0,12.0,7.0,49320823,left,1.0,0.983000000000004,friz,near,rel
35,near_right,Away,left,0.0,13.0,15.0,49320823,left,1.0,0.8189999999999884,friz,near,abs
36,far_right,Left,right,0.0,14.0,5.0,49320823,right,1.0,1.3329999999999984,friz,far,rel
37,near_left,Away,right,0.0,15.0,14.0,49320823,right,1.0,1.0660000000000025,friz,near,abs
38,far_left,Right,left,1.0,0.0,0.0,49320823,left,1.0,1.0829999999999984,friz,far,rel
39,near_left,Left,left,1.0,1.0,6.0,49320823,left,1.0,1.3340000000000032,friz,near,rel
40,near_left,Right,right,1.0,2.0,2.0,49320823,right,1.0,0.5679999999999836,friz,near,rel
41,near_left,Home,left,1.0,3.0,10.0,49320823,left,1.0,0.8660000000000139,friz,near,abs
42,far_right,Away,left,1.0,4.0,13.0,49320823,left,1.0,1.147999999999996,friz,far,abs
43,far_right,Right,left,1.0,5.0,1.0,49320823,left,1.0,2.100999999999999,friz,far,rel
44,far_left,Left,right,1.0,6.0,4.0,49320823,right,1.0,0.5839999999999748,friz,far,rel
45,far_right,Left,right,1.0,7.0,5.0,49320823,right,1.0,1.3000000000000114,friz,far,rel
46,far_left,Away,right,1.0,8.0,12.0,49320823,right,1.0,1.5649999999999975,friz,far,abs
47,near_right,Right,right,1.0,9.0,3.0,49320823,left,0.0,1.25,friz,near,rel
48,near_right,Away,left,1.0,10.0,15.0,49320823,left,1.0,1.2480000000000189,friz,near,abs
50,far_left,Home,left,1.0,12.0,8.0,49320823,left,1.0,3.2469999999999857,friz,far,abs
51,near_left,Away,right,1.0,13.0,14.0,49320823,right,1.0,1.0170000000000528,friz,near,abs
52,far_right,Home,right,1.0,14.0,9.0,49320823,right,1.0,1.3029999999999973,friz,far,abs
53,near_right,Home,right,1.0,15.0,11.0,49320823,right,1.0,0.8490000000000464,friz,near,abs
54,far_right,Right,left,2.0,0.0,1.0,49320823,left,1.0,1.4130000000000111,friz,far,rel
55,far_left,Right,left,2.0,1.0,0.0,49320823,left,1.0,1.1860000000000357,friz,far,rel
56,near_left,Left,left,2.0,2.0,6.0,49320823,left,1.0,1.6339999999999577,friz,near,rel
57,near_right,Away,left,2.0,3.0,15.0,49320823,left,1.0,1.3149999999999975,friz,near,abs
58,far_left,Home,left,2.0,4.0,8.0,49320823,left,1.0,1.5649999999999975,friz,far,abs
59,near_right,Left,left,2.0,5.0,7.0,49320823,left,1.0,1.5860000000000127,friz,near,rel
60,far_right,Left,right,2.0,6.0,5.0,49320823,right,1.0,0.9979999999999905,friz,far,rel
61,near_right,Home,right,2.0,7.0,11.0,49320823,left,0.0,1.1189999999999714,friz,near,abs
62,far_left,Left,right,2.0,8.0,4.0,49320823,right,1.0,2.0480000000000023,friz,far,rel
63,far_left,Away,right,2.0,9.0,12.0,49320823,right,1.0,1.6970000000000027,friz,far,abs
64,far_right,Home,right,2.0,10.0,9.0,49320823,right,1.0,0.9490000000000124,friz,far,abs
65,near_left,Home,left,2.0,11.0,10.0,49320823,left,1.0,0.983000000000004,friz,near,abs
66,near_right,Right,right,2.0,12.0,3.0,49320823,right,1.0,1.0179999999999725,friz,near,rel
67,near_left,Right,right,2.0,13.0,2.0,49320823,right,1.0,1.01400000000001,friz,near,rel
68,far_right,Away,left,2.0,14.0,13.0,49320823,left,1.0,0.8650000000000091,friz,far,abs
69,near_left,Away,right,2.0,15.0,14.0,49320823,right,1.0,0.9459999999999696,friz,near,abs
70,far_right,Right,left,3.0,0.0,1.0,49320823,left,1.0,1.0830000000000268,friz,far,rel
71,far_right,Home,right,3.0,1.0,9.0,49320823,right,1.0,0.84699999999998,friz,far,abs
72,near_left,Left,left,3.0,2.0,6.0,49320823,left,1.0,1.1490000000000011,friz,near,rel
73,near_left,Home,left,3.0,3.0,10.0,49320823,left,1.0,0.8499999999999659,friz,near,abs
74,far_left,Left,right,3.0,4.0,4.0,49320823,right,1.0,0.983000000000004,friz,far,rel
75,near_right,Left,left,3.0,5.0,7.0,49320823,left,1.0,2.1340000000000146,friz,near,rel
76,near_left,Right,right,3.0,6.0,2.0,49320823,right,1.0,1.3839999999999577,friz,near,rel
77,near_left,Away,right,3.0,7.0,14.0,49320823,right,1.0,2.348999999999989,friz,near,abs
78,far_right,Away,left,3.0,8.0,13.0,49320823,left,1.0,1.3829999999999814,friz,far,abs
79,far_left,Right,left,3.0,9.0,0.0,49320823,left,1.0,1.217999999999961,friz,far,rel
80,near_right,Away,left,3.0,10.0,15.0,49320823,right,0.0,0.7329999999999472,friz,near,abs
81,far_left,Home,left,3.0,11.0,8.0,49320823,left,1.0,0.9510000000000218,friz,far,abs
82,near_right,Right,right,3.0,12.0,3.0,49320823,right,1.0,0.7660000000000196,friz,near,rel
83,near_right,Home,right,3.0,13.0,11.0,49320823,right,1.0,0.7159999999999513,friz,near,abs
84,far_right,Left,right,3.0,14.0,5.0,49320823,right,1.0,0.948000000000036,friz,far,rel
85,far_left,Away,right,3.0,15.0,12.0,49320823,right,1.0,0.9390000000000214,friz,far,abs
22,near_left,Left,left,0.0,0.0,6.0,49541095,left,1.0,1.3669999999999618,friz,near,rel
23,near_left,Right,right,0.0,1.0,2.0,49541095,right,1.0,1.0820000000000505,friz,near,rel
24,near_left,Home,left,0.0,2.0,10.0,49541095,left,1.0,0.8159999999999741,friz,near,abs
25,far_right,Away,left,0.0,3.0,13.0,49541095,left,1.0,1.0840000000000032,friz,far,abs
26,far_right,Left,right,0.0,4.0,5.0,49541095,right,1.0,1.66700000000003,friz,far,rel
27,far_right,Home,right,0.0,5.0,9.0,49541095,right,1.0,0.9329999999999928,friz,far,abs
28,far_right,Right,left,0.0,6.0,1.0,49541095,left,1.0,0.9680000000000176,friz,far,rel
29,far_left,Away,right,0.0,7.0,12.0,49541095,right,1.0,1.0849999999999795,friz,far,abs
30,near_right,Right,right,0.0,8.0,3.0,49541095,right,1.0,1.483000000000004,friz,near,rel
31,far_left,Left,right,0.0,9.0,4.0,49541095,right,1.0,1.3340000000000032,friz,far,rel
32,near_right,Home,right,0.0,10.0,11.0,49541095,right,1.0,0.934000000000026,friz,near,abs
33,far_left,Home,left,0.0,11.0,8.0,49541095,left,1.0,0.8840000000000146,friz,far,abs
34,near_right,Away,left,0.0,12.0,15.0,49541095,left,1.0,0.9329999999999928,friz,near,abs
35,far_left,Right,left,0.0,13.0,0.0,49541095,left,1.0,1.4499999999999886,friz,far,rel
36,near_right,Left,left,0.0,14.0,7.0,49541095,left,1.0,1.2169999999999843,friz,near,rel
37,near_left,Away,right,0.0,15.0,14.0,49541095,right,1.0,0.9330000000000496,friz,near,abs
38,near_right,Right,right,1.0,0.0,3.0,49541095,right,1.0,1.6479999999999675,friz,near,rel
39,far_left,Away,right,1.0,1.0,12.0,49541095,right,1.0,0.9500000000000456,friz,far,abs
40,far_right,Away,left,1.0,2.0,13.0,49541095,left,1.0,0.9829999999999472,friz,far,abs
41,near_left,Right,right,1.0,3.0,2.0,49541095,right,1.0,0.8669999999999618,friz,near,rel
42,near_left,Left,left,1.0,4.0,6.0,49541095,left,1.0,0.8500000000000227,friz,near,rel
43,near_left,Home,left,1.0,5.0,10.0,49541095,left,1.0,0.8659999999999854,friz,near,abs
44,near_right,Away,left,1.0,6.0,15.0,49541095,left,1.0,0.8170000000000073,friz,near,abs
45,near_right,Left,left,1.0,7.0,7.0,49541095,left,1.0,1.3679999999999952,friz,near,rel
46,far_right,Left,right,1.0,8.0,5.0,49541095,right,1.0,1.9499999999999889,friz,far,rel
47,far_right,Right,left,1.0,9.0,1.0,49541095,left,1.0,1.1490000000000011,friz,far,rel
48,far_left,Home,left,1.0,10.0,8.0,49541095,left,1.0,0.8500000000000227,friz,far,abs
49,far_left,Left,right,1.0,11.0,4.0,49541095,right,1.0,0.8990000000000009,friz,far,rel
50,near_right,Home,right,1.0,12.0,11.0,49541095,right,1.0,0.8000000000000114,friz,near,abs
51,far_left,Right,left,1.0,13.0,0.0,49541095,left,1.0,1.0679999999999836,friz,far,rel
52,near_left,Away,right,1.0,14.0,14.0,49541095,right,1.0,0.8669999999999618,friz,near,abs
53,far_right,Home,right,1.0,15.0,9.0,49541095,right,1.0,0.7330000000000041,friz,far,abs
54,far_left,Home,left,2.0,0.0,8.0,49541095,left,1.0,0.7160000000000082,friz,far,abs
55,near_left,Right,right,2.0,1.0,2.0,49541095,right,1.0,0.8169999999999504,friz,near,rel
56,near_left,Left,left,2.0,2.0,6.0,49541095,left,1.0,0.7660000000000196,friz,near,rel
57,near_right,Home,right,2.0,3.0,11.0,49541095,right,1.0,0.6859999999999786,friz,near,abs
58,near_left,Away,right,2.0,4.0,14.0,49541095,right,1.0,0.9850000000000136,friz,near,abs
59,far_right,Right,left,2.0,5.0,1.0,49541095,left,1.0,0.7830000000000155,friz,far,rel
60,far_right,Home,right,2.0,6.0,9.0,49541095,right,1.0,0.6999999999999886,friz,far,abs
61,near_right,Away,left,2.0,7.0,15.0,49541095,left,1.0,0.8670000000000186,friz,near,abs
62,near_right,Left,left,2.0,8.0,7.0,49541095,left,1.0,0.983000000000004,friz,near,rel
63,near_left,Home,left,2.0,9.0,10.0,49541095,left,1.0,0.9319999999999596,friz,near,abs
64,far_left,Left,right,2.0,10.0,4.0,49541095,right,1.0,1.3830000000000382,friz,far,rel
65,far_right,Left,right,2.0,11.0,5.0,49541095,right,1.0,2.300000000000012,friz,far,rel
66,far_right,Away,left,2.0,12.0,13.0,49541095,left,1.0,1.3489999999999895,friz,far,abs
67,far_left,Right,left,2.0,13.0,0.0,49541095,left,1.0,1.566000000000031,friz,far,rel
68,far_left,Away,right,2.0,14.0,12.0,49541095,right,1.0,0.9670000000000414,friz,far,abs
69,near_right,Right,right,2.0,15.0,3.0,49541095,right,1.0,1.1829999999999927,friz,near,rel
70,near_left,Left,left,3.0,0.0,6.0,49541095,left,1.0,1.1340000000000146,friz,near,rel
71,near_left,Away,right,3.0,1.0,14.0,49541095,right,1.0,0.9170000000000301,friz,near,abs
72,far_right,Home,right,3.0,2.0,9.0,49541095,right,1.0,0.7830000000000155,friz,far,abs
73,far_left,Home,left,3.0,3.0,8.0,49541095,left,1.0,0.8819999999999482,friz,far,abs
74,far_left,Away,right,3.0,4.0,12.0,49541095,right,1.0,0.75,friz,far,abs
75,far_left,Left,right,3.0,5.0,4.0,49541095,right,1.0,1.2830000000000157,friz,far,rel
76,far_left,Right,left,3.0,6.0,0.0,49541095,left,1.0,0.75,friz,far,rel
77,far_right,Right,left,3.0,7.0,1.0,49541095,left,1.0,0.9820000000000276,friz,far,rel
78,near_right,Home,right,3.0,8.0,11.0,49541095,right,1.0,0.7660000000000196,friz,near,abs
79,near_left,Home,left,3.0,9.0,10.0,49541095,left,1.0,0.7339999999999804,friz,near,abs
80,near_right,Left,left,3.0,10.0,7.0,49541095,left,1.0,1.0489999999999782,friz,near,rel
81,near_left,Right,right,3.0,11.0,2.0,49541095,right,1.0,1.483000000000004,friz,near,rel
82,far_right,Away,left,3.0,12.0,13.0,49541095,left,1.0,0.9499999999999886,friz,far,abs
83,near_right,Away,left,3.0,13.0,15.0,49541095,left,1.0,0.8330000000000268,friz,near,abs
84,far_right,Left,right,3.0,14.0,5.0,49541095,right,1.0,1.351000000000056,friz,far,rel
85,near_right,Right,right,3.0,15.0,3.0,49541095,right,1.0,1.3659999999999854,friz,near,rel
22,near_right,Home,right,0.0,0.0,11.0,52817250,right,1.0,1.1009999999999989,friz,near,abs
23,far_left,Right,left,0.0,1.0,0.0,52817250,left,1.0,1.2010000000000218,friz,far,rel
24,far_right,Home,right,0.0,2.0,9.0,52817250,right,1.0,1.3360000000000127,friz,far,abs
25,far_right,Away,left,0.0,3.0,13.0,52817250,left,1.0,1.2679999999999725,friz,far,abs
26,near_right,Away,left,0.0,4.0,15.0,52817250,left,1.0,1.1669999999999732,friz,near,abs
27,far_left,Left,right,0.0,5.0,4.0,52817250,right,1.0,1.1690000000000396,friz,far,rel
